Tick PD1 PD2 PD3
6915 017 000 000
6916 012 000 000
6917 008 000 000
6918 007 000 000
6919 007 000 000
6920 009 000 000
6921 012 000 001
6922 016 000 001
6923 021 000 002
6924 027 000 003
6925 033 000 004
6926 041 000 005
6927 050 000 007
6928 060 000 010
6929 072 000 013
6930 084 000 018
6931 097 000 023
6932 111 000 029
6933 126 000 036
6934 141 000 044
6935 156 000 053
6936 171 000 064
6937 184 000 074
6938 195 000 086
6939 195 000 098
6940 195 000 110
6941 195 000 122
6942 195 000 134
6943 196 000 146
6944 196 000 157
6945 196 000 167
6946 196 000 176
6947 196 000 183
6948 196 000 189
6949 196 000 195
6950 194 000 195
6951 183 000 195
6952 171 000 195
6953 159 000 195
6954 147 000 195
6955 137 000 195
6956 130 000 195
6957 124 000 195
6958 120 000 195
6959 118 000 195
6960 116 000 195
6961 115 000 195
6962 115 000 195
6963 114 000 195
6964 114 000 195
6965 114 000 195
6966 114 000 195
6967 114 000 195
6968 115 000 195
6969 117 000 195
6970 120 000 195
6971 124 000 195
6972 130 000 195
6973 138 000 195
6974 147 001 195
6975 156 001 195
6976 167 002 195
6977 177 003 195
6978 187 004 195
6979 196 005 195
6980 196 007 195
6981 196 010 195
6982 196 015 195
6983 196 020 195
6984 196 027 195
6985 196 035 195
6986 196 045 195
6987 196 056 195
6988 196 069 195
6989 196 083 195
6990 196 097 190
6991 196 113 184
6992 190 128 178
6993 180 142 170
6994 168 155 160
6995 155 167 149
6996 144 176 138
6997 134 184 126
6998 125 190 113
6999 119 195 101
7000 115 196 089
7001 113 196 077
7002 111 196 067
7003 110 196 057
7004 110 196 048
7005 110 196 040
7006 110 196 032
7007 110 196 026
7008 111 196 021
7009 113 196 016
7010 117 196 013
7011 122 196 010
7012 130 196 008
7013 138 196 007
7014 148 196 006
7015 159 196 005
7016 171 196 004
7017 182 196 003
7018 192 196 002
7019 195 196 002
7020 195 196 001
7021 195 196 001
7022 195 196 001
7023 195 196 000
7024 195 196 000
7025 195 196 000
7026 195 196 000
7027 195 196 000
7028 195 196 000
7029 195 196 000
7030 195 196 000
7031 195 196 000
7032 195 196 000
7033 195 196 000
7034 188 196 000
7035 179 196 000
7036 169 196 000
7037 159 196 000
7038 149 196 000
7039 140 196 000
7040 132 196 000
7041 125 196 000
7042 121 196 000
7043 117 196 000
7044 116 196 000
7045 115 196 000
7046 115 196 000
7047 115 193 000
7048 115 186 000
7049 115 178 000
7050 117 168 000
7051 122 155 000
7052 129 139 000
7053 140 121 000
7054 153 103 000
7055 166 085 000
7056 176 067 000
7057 182 051 000
7058 183 038 000
7059 179 028 000
7060 173 020 000
7061 165 013 000
7062 156 008 000
7063 147 005 000
7064 138 003 000
7065 129 002 000
7066 120 001 000
7067 111 000 000
7068 101 000 000
7069 091 000 000
7070 079 000 000
7071 068 000 000
7072 056 000 000
7073 045 000 000
7074 035 000 000
7075 027 000 000
7076 020 000 000
7077 014 000 000
7078 010 000 000
7079 006 000 000
7080 004 000 000
7081 002 000 000
7082 001 000 000
7083 001 000 000
7084 000 000 000
7085 000 000 000
7086 000 000 000
7087 000 000 000
7088 000 000 000
7089 000 000 000
7090 001 000 000
7091 002 000 000
7092 004 000 000
7093 009 000 000
7094 016 000 000
7095 026 000 000
7096 039 000 000
7097 053 000 000
7098 068 000 000
7099 082 000 000
7100 095 000 000
7101 104 000 000
7102 110 000 000
7103 114 000 000
7104 115 000 000
7105 114 000 000
7106 111 000 000
7107 105 000 000
7108 096 000 000
7109 084 000 000
7110 069 000 000
7111 054 000 000
7112 039 000 000
7113 026 000 000
7114 017 000 000
7115 010 000 000
7116 006 000 000
7117 005 000 000
7118 006 000 000
7119 010 000 000
7120 015 000 000
7121 021 000 000
7122 030 000 000
7123 040 000 000
7124 053 000 000
7125 067 000 000
7126 083 000 000
7127 101 000 000
7128 119 000 000
7129 139 000 000
7130 156 000 000
7131 172 000 000
7132 186 000 000
7133 195 000 000
7134 195 000 000
7135 195 000 000
7136 195 000 000
7137 195 000 000
7138 195 000 000
7139 195 000 000
7140 195 000 000
7141 195 000 000
7142 195 000 000
7143 195 000 000
7144 195 000 000
7145 195 000 000
7146 195 000 000
7147 195 000 000
7148 195 000 000
7149 195 000 000
7150 195 000 000
7151 190 000 000
7152 180 000 000
7153 169 000 000
7154 159 000 000
7155 149 000 000
7156 141 000 000
7157 134 000 000
7158 128 000 000
7159 124 000 000
7160 121 000 000
7161 120 000 000
7162 119 000 000
7163 119 000 000
7164 119 000 000
7165 119 000 000
7166 119 000 000
7167 122 001 000
7168 126 002 000
7169 133 004 000
7170 141 005 000
7171 153 008 000
7172 167 012 000
7173 181 019 000
7174 195 026 000
7175 195 036 000
7176 195 047 000
7177 195 061 000
7178 195 075 000
7179 195 091 000
7180 195 108 000
7181 195 124 000
7182 195 140 000
7183 195 155 000
7184 195 168 000
7185 195 179 000
7186 195 188 000
7187 185 195 000
7188 166 196 000
7189 144 196 000
7190 122 196 000
7191 099 196 000
7192 078 196 000
7193 059 196 000
7194 043 196 000
7195 031 196 000
7196 021 196 000
7197 014 195 000
7198 009 196 000
7199 006 195 000
7200 004 196 000
7201 003 196 000
7202 003 195 000
7203 004 195 000
7204 006 195 000
7205 011 196 000
7206 018 195 000
7207 027 195 000
7208 038 196 000
7209 049 196 000
7210 062 196 000
7211 075 196 000
7212 087 196 000
7213 097 196 000
7214 105 196 000
7215 110 196 000
7216 115 196 000
7217 118 196 000
7218 119 196 000
7219 119 196 000
7220 118 196 000
7221 115 196 000
7222 112 196 000
7223 106 196 000
7224 100 196 000
7225 091 196 000
7226 081 196 000
7227 069 196 000
7228 057 196 000
7229 045 195 000
7230 034 196 000
7231 024 195 000
7232 016 192 000
7233 010 185 000
7234 005 177 000
7235 003 167 000
7236 001 155 000
7237 000 140 000
7238 000 124 000
7239 000 108 000
7240 001 091 000
7241 002 075 000
7242 005 059 000
7243 011 044 000
7244 020 031 000
7245 032 021 000
7246 047 013 000
7247 067 007 000
7248 089 004 000
7249 111 002 000
7250 133 001 000
7251 153 001 000
7252 170 000 000
7253 184 000 000
7254 195 000 000
7255 195 000 000
7256 195 000 000
7257 195 000 000
7258 195 000 000
7259 195 000 000
7260 195 000 000
7261 189 000 000
7262 178 000 000
7263 166 000 000
7264 155 000 000
7265 145 000 001
7266 137 000 001
7267 131 000 002
7268 126 000 003
7269 122 000 004
7270 119 000 006
7271 118 000 008
7272 117 000 010
7273 116 000 014
7274 116 000 018
7275 116 000 023
7276 116 000 028
7277 116 000 035
7278 116 000 042
7279 118 000 051
7280 121 000 061
7281 126 000 072
7282 132 000 083
7283 142 000 096
7284 153 000 108
7285 167 001 122
7286 181 002 135
7287 195 003 148
7288 196 006 160
7289 196 010 170
7290 196 017 179
7291 196 027 187
7292 196 038 194
7293 196 053 195
7294 196 070 195
7295 196 088 195
7296 196 106 195
7297 196 124 195
7298 196 141 196
7299 184 155 196
7300 171 167 196
7301 158 177 196
7302 147 185 196
7303 137 191 196
7304 130 195 196
7305 123 196 196
7306 118 196 196
7307 114 196 196
7308 112 196 196
7309 111 196 196
7310 110 196 196
7311 110 196 196
7312 110 196 196
7313 110 196 196
7314 110 196 196
7315 110 196 196
7316 112 196 196
7317 115 196 196
7318 120 196 196
7319 127 196 196
7320 136 196 196
7321 147 196 196
7322 160 196 196
7323 174 196 196
7324 188 196 196
7325 196 196 196
7326 196 196 196
7327 196 196 196
7328 196 196 196
7329 196 196 196
7330 196 196 192
7331 196 196 184
7332 196 196 173
7333 196 196 161
7334 196 196 147
7335 190 196 131
7336 175 196 116
7337 159 196 101
7338 145 196 087
7339 133 196 073
7340 125 196 061
7341 119 196 050
7342 115 196 041
7343 113 196 033
7344 112 196 027
7345 112 196 022
7346 112 196 017
7347 112 196 014
7348 112 196 011
7349 113 196 009
7350 115 196 007
7351 119 196 006
7352 124 196 005
7353 131 196 004
7354 140 196 003
7355 151 196 003
7356 163 196 003
7357 175 196 002
7358 186 196 002
7359 195 196 002
7360 195 196 001
7361 195 196 001
7362 195 196 001
7363 195 196 001
7364 195 196 001
7365 195 196 001
7366 195 196 001
7367 195 196 001
7368 195 196 001
7369 195 196 001
7370 183 196 001
7371 165 196 001
7372 142 196 001
7373 117 196 002
7374 091 196 002
7375 067 196 003
7376 047 196 004
7377 031 195 005
7378 019 195 008
7379 011 195 011
7380 007 195 016
7381 004 195 022
7382 003 195 030
7383 003 195 038
7384 003 196 048
7385 004 195 060
7386 009 196 073
7387 016 195 086
7388 027 196 100
7389 040 196 114
7390 055 196 127
7391 070 196 141
7392 084 196 153
7393 096 196 165
7394 104 196 174
7395 110 196 183
7396 114 196 190
7397 116 196 196
7398 117 196 196
7399 116 196 196
7400 113 196 196
7401 110 196 196
7402 104 196 196
7403 098 196 196
7404 089 196 196
7405 078 195 196
7406 067 196 196
7407 056 196 196
7408 044 196 196
7409 034 195 196
7410 025 195 196
7411 018 196 196
7412 012 196 196
7413 007 195 196
7414 004 195 196
7415 003 196 196
7416 002 195 196
7417 001 196 196
7418 001 195 196
7419 001 196 196
7420 002 195 196
7421 003 195 196
7422 005 195 196
7423 011 196 196
7424 020 195 196
7425 033 196 196
7426 048 196 196
7427 064 196 196
7428 080 196 196
7429 094 196 196
7430 104 196 196
7431 111 196 196
7432 115 196 196
7433 116 196 196
7434 115 196 190
7435 112 196 180
7436 106 196 168
7437 098 196 154
7438 086 196 139
7439 072 196 124
7440 057 196 109
7441 041 196 094
7442 028 195 079
7443 018 195 065
7444 010 195 054
7445 005 195 043
7446 003 195 035
7447 001 195 027
7448 001 195 022
7449 000 195 017
7450 001 195 014
7451 001 195 011
7452 003 195 009
7453 006 195 007
7454 012 195 006
7455 021 190 005
7456 030 183 004
7457 041 174 004
7458 053 164 003
7459 065 154 003
7460 076 142 002
7461 085 129 002
7462 094 117 001
7463 100 104 001
7464 105 093 001
7465 109 081 001
7466 113 069 000
7467 115 058 000
7468 117 048 000
7469 117 039 000
7470 117 030 000
7471 115 022 000
7472 113 015 000
7473 109 010 000
7474 103 006 000
7475 094 003 000
7476 083 001 000
7477 070 000 001
7478 056 000 001
7479 042 000 001
7480 029 000 002
7481 020 000 003
7482 014 000 004
7483 010 000 006
7484 010 000 009
7485 012 000 012
7486 017 000 018
7487 023 000 024
7488 030 000 031
7489 039 000 038
7490 049 000 047
7491 061 000 056
7492 074 000 065
7493 089 000 076
7494 105 000 087
7495 120 000 098
7496 137 000 109
7497 153 000 121
7498 168 000 132
7499 181 000 143
7500 192 000 154
7501 196 000 164
7502 196 000 173
7503 196 000 181
7504 196 000 189
7505 196 000 195
7506 196 000 195
7507 196 000 195
7508 196 001 195
7509 196 001 195
7510 196 003 195
7511 196 004 195
7512 183 007 195
7513 169 011 195
7514 154 018 195
7515 140 026 195
7516 128 037 195
7517 119 049 195
7518 113 064 195
7519 109 080 195
7520 107 096 195
7521 106 112 195
7522 106 128 196
7523 105 143 196
7524 105 157 196
7525 106 170 196
7526 107 181 196
7527 110 189 196
7528 114 196 196
7529 120 196 196
7530 129 196 196
7531 139 196 196
7532 152 196 196
7533 164 196 196
7534 176 196 196
7535 186 196 196
7536 195 196 196
7537 196 196 196
7538 196 196 196
7539 196 196 196
7540 196 196 196
7541 196 196 196
7542 196 196 194
7543 196 196 186
7544 196 196 178
7545 196 196 167
7546 196 196 155
7547 192 196 142
7548 181 196 128
7549 168 196 114
7550 154 196 101
7551 140 196 087
7552 127 196 075
7553 117 196 063
7554 110 196 052
7555 104 196 042
7556 101 196 034
7557 100 196 027
7558 099 196 021
7559 098 196 016
7560 098 196 013
7561 098 196 010
7562 099 196 008
7563 101 196 006
7564 104 196 005
7565 109 196 004
7566 117 196 003
7567 126 196 003
7568 138 196 002
7569 151 196 002
7570 163 196 001
7571 175 196 001
7572 186 196 000
7573 195 191 000
7574 195 182 000
7575 195 171 000
7576 195 157 000
7577 195 142 000
7578 195 125 000
7579 195 107 000
7580 195 090 000
7581 195 073 000
7582 195 058 000
7583 192 044 000
7584 182 033 000
7585 170 024 000
7586 158 017 000
7587 145 011 000
7588 133 007 000
7589 123 004 000
7590 115 002 000
7591 108 001 000
7592 104 001 000
7593 101 000 000
7594 100 000 000
7595 099 000 000
7596 098 000 000
7597 098 000 000
7598 098 000 000
7599 098 000 000
7600 099 000 000
7601 100 000 000
7602 102 000 000
7603 106 000 000
7604 111 000 000
7605 118 000 000
7606 127 000 000
7607 138 000 000
7608 151 000 000
7609 164 000 000
7610 177 000 000
7611 189 000 000
7612 195 000 000
7613 195 000 000
7614 195 000 000
7615 195 000 000
7616 195 000 000
7617 195 000 000
7618 195 000 000
7619 195 000 000
7620 195 000 000
7621 195 000 000
7622 188 000 000
7623 175 001 000
7624 161 002 000
7625 146 003 000
7626 133 005 000
7627 121 007 000
7628 112 011 000
7629 106 017 000
7630 102 025 000
7631 100 034 000
7632 099 045 000
7633 099 056 000
7634 098 069 000
7635 098 083 000
7636 099 098 000
7637 099 111 000
7638 101 125 000
7639 104 139 000
7640 108 152 000
7641 114 163 000
7642 121 172 000
7643 129 181 000
7644 138 188 000
7645 148 193 000
7646 157 196 001
7647 166 196 002
7648 176 196 003
7649 186 196 005
7650 194 196 008
7651 195 196 012
7652 195 196 017
7653 195 196 023
7654 195 196 030
7655 195 196 038
7656 195 196 048
7657 195 196 059
7658 195 196 071
7659 195 196 084
7660 195 196 098
7661 195 196 111
7662 185 196 125
7663 172 196 137
7664 159 196 149
7665 146 196 161
7666 133 196 170
7667 122 196 178
7668 114 196 185
7669 107 196 191
7670 103 196 195
7671 101 196 196
7672 100 196 196
7673 099 196 196
7674 099 196 196
7675 099 196 196
7676 100 196 196
7677 100 196 196
7678 102 196 196
7679 105 196 196
7680 110 196 196
7681 116 196 196
7682 123 196 196
7683 132 196 196
7684 141 196 196
7685 152 196 196
7686 162 196 196
7687 173 196 196
7688 184 196 196
7689 194 196 196
7690 196 196 196
7691 196 196 196
7692 196 196 196
7693 196 190 196
7694 196 181 196
7695 196 171 196
7696 196 158 196
7697 196 144 196
7698 196 127 195
7699 196 109 195
7700 196 092 195
7701 195 075 195
7702 183 060 195
7703 170 046 195
7704 156 034 195
7705 142 025 195
7706 131 017 195
7707 121 011 195
7708 113 007 195
7709 108 004 195
7710 105 003 195
7711 103 001 195
7712 102 001 195
7713 102 000 195
7714 101 000 195
7715 102 000 195
7716 102 000 195
7717 103 000 195
7718 105 000 195
7719 108 000 195
7720 113 000 195
7721 119 000 195
7722 126 000 195
7723 136 000 195
7724 147 000 195
7725 159 000 195
7726 171 000 195
7727 183 000 195
7728 193 000 195
7729 196 000 195
7730 196 000 195
7731 196 000 195
7732 196 000 195
7733 196 000 195
7734 196 000 195
7735 196 000 195
7736 196 000 195
7737 196 000 195
7738 196 000 195
7739 196 000 195
7740 196 000 195
7741 189 000 195
7742 179 000 195
7743 168 000 195
7744 157 000 195
7745 146 000 195
7746 136 000 195
7747 127 000 195
7748 121 000 195
7749 115 000 195
7750 111 000 195
7751 108 000 195
7752 106 000 195
7753 105 000 195
7754 105 000 195
7755 105 000 195
7756 105 000 195
7757 105 000 195
7758 106 000 195
7759 107 000 195
7760 110 000 195
7761 115 000 195
7762 122 000 195
7763 132 000 195
7764 144 000 195
7765 158 000 195
7766 172 000 195
7767 184 000 195
7768 196 000 195
7769 196 000 195
7770 196 000 195
7771 196 000 195
7772 196 000 195
7773 196 000 195
7774 196 000 195
7775 196 000 195
7776 196 000 195
7777 196 000 195
7778 196 000 195
7779 196 000 195
7780 196 000 195
7781 188 000 195
7782 179 000 195
7783 168 000 195
7784 158 000 195
7785 149 000 195
7786 140 000 195
7787 132 000 195
7788 126 000 195
7789 122 000 195
7790 118 000 195
7791 115 000 195
7792 113 000 195
7793 112 000 195
7794 111 000 195
7795 110 000 195
7796 110 000 195
7797 110 000 195
7798 110 000 195
7799 110 000 195
7800 110 000 195
7801 111 000 195
7802 113 000 195
7803 117 000 195
7804 123 000 195
7805 131 000 195
7806 141 000 195
7807 151 000 195
7808 161 000 195
7809 168 000 195
7810 170 000 195
7811 168 000 195
7812 161 000 195
7813 153 000 195
7814 143 000 195
7815 134 000 195
7816 125 000 195
7817 117 000 195
7818 107 000 195
7819 098 000 195
7820 086 000 195
7821 074 000 195
7822 060 000 195
7823 047 000 188
7824 035 000 180
7825 024 000 171
7826 016 000 161
7827 010 000 151
7828 006 000 139
7829 004 000 127
7830 002 000 116
7831 001 000 106
7832 001 000 097
7833 000 000 086
7834 000 000 076
7835 001 000 066
7836 001 000 057
7837 003 000 049
7838 006 000 042
7839 009 000 035
7840 014 000 029
7841 019 000 024
7842 026 000 019
7843 033 000 015
7844 041 000 012
7845 048 000 009
7846 056 000 007
7847 064 000 005
7848 072 000 004
7849 079 000 002
7850 086 000 002
7851 092 000 001
7852 097 000 000
7853 101 000 000
7854 105 000 000
7855 107 000 000
7856 109 000 000
7857 110 000 000
7858 110 000 000
7859 108 000 000
7860 106 000 000
7861 102 000 000
7862 097 000 000
7863 089 000 000
7864 079 000 000
7865 067 000 000
7866 054 000 000
7867 041 000 000
7868 029 000 000
7869 020 000 000
7870 013 000 000
7871 009 000 000
7872 007 000 000
7873 008 000 000
7874 011 000 000
7875 016 000 000
7876 021 000 000
7877 029 000 000
7878 037 000 000
7879 047 000 000
7880 057 000 000
7881 068 000 000
7882 080 000 000
7883 092 000 000
7884 105 000 000
7885 117 000 000
7886 131 000 000
7887 145 000 000
7888 159 000 000
7889 170 000 000
7890 180 000 000
7891 189 000 000
7892 195 000 000
7893 195 000 000
7894 195 000 000
7895 195 000 000
7896 195 000 000
7897 195 000 000
7898 195 000 000
7899 195 000 000
7900 195 000 000
7901 195 000 000
7902 195 000 000
7903 195 000 000
7904 195 000 000
7905 195 000 000
7906 187 000 000
7907 173 000 000
7908 160 000 000
7909 147 000 000
7910 136 000 000
7911 127 000 000
7912 121 000 000
7913 117 000 000
7914 116 000 000
7915 114 000 000
7916 114 000 000
7917 113 000 000
7918 113 000 000
7919 113 000 000
7920 114 000 000
7921 114 000 000
7922 116 000 000
7923 119 000 000
7924 123 000 000
7925 128 000 000
7926 134 000 000
7927 142 000 000
7928 150 000 000
7929 159 000 000
7930 167 000 000
7931 177 000 000
7932 186 000 000
7933 194 000 000
7934 195 000 000
7935 195 000 000
7936 195 000 000
7937 195 001 000
7938 195 001 000
7939 195 002 000
7940 195 003 000
7941 195 005 000
7942 195 008 000
7943 195 012 000
7944 195 018 000
7945 195 024 000
7946 195 033 000
7947 193 043 000
7948 183 054 000
7949 171 068 000
7950 159 083 000
7951 146 099 000
7952 135 115 000
7953 126 131 000
7954 119 147 000
7955 115 161 000
7956 112 172 000
7957 111 182 000
7958 110 189 000
7959 110 195 000
7960 110 196 000
7961 110 196 000
7962 111 196 000
7963 112 195 000
7964 116 196 000
7965 121 196 000
7966 127 196 000
7967 136 196 000
7968 147 196 000
7969 157 196 000
7970 168 196 000
7971 179 196 000
7972 188 196 000
7973 195 196 000
7974 195 196 000
7975 195 196 000
7976 195 196 000
7977 195 196 000
7978 195 196 000
7979 195 196 000
7980 195 196 000
7981 195 196 000
7982 195 196 000
7983 195 196 000
7984 195 196 000
7985 195 196 000
7986 195 196 000
7987 195 196 000
7988 195 196 000
7989 187 196 000
7990 178 196 000
7991 168 196 000
7992 157 196 000
7993 147 196 000
7994 139 196 000
7995 132 196 000
7996 126 196 000
7997 121 196 000
7998 118 196 000
7999 116 196 000
8000 115 196 000
8001 115 195 001
8002 114 195 002
8003 115 195 004
8004 115 196 007
8005 115 196 011
8006 117 196 017
8007 120 196 025
8008 127 196 033
8009 136 196 043
8010 146 196 054
8011 158 196 067
8012 170 196 081
8013 178 196 094
8014 183 196 108
8015 182 196 122
8016 178 196 135
8017 172 196 147
8018 163 196 158
8019 154 196 167
8020 146 196 176
8021 137 196 182
8022 128 196 188
8023 118 196 193
8024 109 196 196
8025 100 196 196
8026 090 196 196
8027 079 196 196
8028 068 196 196
8029 057 196 196
8030 046 196 196
8031 037 196 196
8032 028 195 196
8033 022 195 196
8034 016 196 196
8035 012 196 196
8036 008 195 196
8037 006 195 196
8038 004 195 196
8039 003 195 196
8040 002 195 196
8041 001 195 196
8042 001 195 196
8043 001 195 196
8044 000 195 196
8045 000 195 196
8046 001 195 196
8047 001 195 196
8048 002 195 196
8049 004 195 196
8050 009 195 196
8051 016 195 196
8052 027 195 196
8053 040 196 196
8054 055 196 196
8055 072 196 196
8056 086 196 196
8057 097 196 196
8058 106 196 196
8059 112 196 196
8060 115 196 196
8061 115 196 196
8062 114 196 196
8063 111 196 196
8064 105 196 196
8065 095 196 196
8066 083 196 196
8067 068 196 196
8068 053 196 196
8069 039 195 196
8070 027 195 196
8071 018 195 196
8072 012 195 196
8073 008 195 196
8074 006 196 196
8075 007 195 196
8076 010 195 196
8077 014 196 196
8078 020 196 196
8079 027 196 196
8080 036 196 196
8081 046 196 196
8082 058 196 196
8083 071 196 196
8084 085 196 196
8085 100 196 196
8086 117 196 196
8087 133 196 196
8088 148 196 196
8089 162 196 196
8090 175 196 196
8091 185 196 196
8092 196 196 196
8093 196 196 196
8094 196 196 196
8095 196 196 196
8096 196 196 196
8097 196 196 196
8098 196 196 196
8099 196 196 196
8100 196 196 196
8101 196 196 196
8102 196 196 196
8103 196 196 196
8104 196 196 196
8105 196 196 196
8106 196 196 196
8107 196 196 196
8108 196 196 196
8109 196 196 196
8110 184 196 196
8111 171 196 196
8112 158 196 196
8113 147 196 196
8114 138 196 196
8115 131 196 196
8116 125 196 196
8117 122 196 196
8118 121 196 196
8119 120 196 196
8120 119 196 195
8121 119 196 190
8122 119 196 184
8123 120 196 176
8124 121 196 169
8125 123 196 159
8126 126 196 149
8127 132 196 139
8128 138 196 128
8129 146 196 117
8130 155 196 106
8131 165 194 095
8132 177 190 084
8133 188 185 074
8134 195 179 064
8135 195 172 054
8136 195 163 045
8137 195 152 037
8138 195 140 029
8139 195 125 022
8140 195 109 017
8141 195 093 012
8142 195 077 008
8143 195 061 005
8144 195 047 003
8145 195 034 002
8146 195 023 001
8147 183 015 000
8148 160 008 000
8149 135 004 000
8150 107 001 000
8151 081 000 000
8152 059 000 000
8153 042 000 000
8154 028 000 000
8155 018 000 000
8156 010 000 000
8157 006 000 000
8158 004 000 000
8159 003 000 000
8160 003 000 000
8161 004 000 000
8162 008 000 000
8163 012 000 000
8164 019 000 000
8165 026 000 000
8166 035 000 000
8167 045 000 000
8168 057 000 000
8169 070 000 000
8170 081 000 000
8171 091 000 001
8172 099 000 003
8173 105 000 005
8174 110 000 008
8175 114 000 011
8176 117 000 015
8177 118 000 020
8178 119 000 026
8179 119 000 032
8180 118 000 039
8181 116 000 047
8182 113 000 056
8183 109 000 066
8184 104 000 077
8185 097 000 088
8186 087 000 099
8187 076 000 110
8188 064 000 122
8189 052 000 134
8190 039 000 146
8191 027 000 157
8192 018 000 166
8193 011 000 175
8194 006 000 183
8195 003 000 189
8196 002 000 194
8197 001 000 195
8198 001 000 195
8199 001 000 195
8200 002 000 195
8201 005 000 195
8202 010 000 195
8203 018 000 195
8204 029 000 195
8205 044 000 195
8206 061 000 195
8207 081 000 195
8208 102 000 195
8209 123 000 195
8210 143 000 195
8211 162 000 195
8212 177 000 195
8213 190 000 195
8214 196 000 195
8215 196 000 195
8216 196 000 195
8217 196 000 195
8218 196 000 195
8219 196 000 195
8220 196 000 195
8221 190 000 195
8222 179 000 195
8223 168 000 195
8224 157 000 195
8225 147 000 195
8226 138 000 195
8227 132 000 195
8228 126 000 195
8229 122 000 195
8230 120 000 195
8231 118 000 195
8232 117 000 195
8233 117 000 195
8234 116 000 195
8235 116 000 195
8236 116 000 195
8237 116 000 195
8238 117 000 195
8239 117 000 195
8240 119 000 195
8241 122 000 195
8242 127 000 195
8243 133 000 195
8244 142 000 195
8245 152 001 195
8246 163 001 195
8247 177 002 195
8248 189 003 195
8249 196 005 195
8250 196 007 195
8251 196 011 195
8252 196 018 195
8253 196 026 195
8254 196 037 195
8255 196 051 195
8256 196 066 195
8257 196 084 195
8258 196 102 195
8259 196 121 195
8260 194 138 196
8261 180 154 196
8262 166 167 196
8263 152 177 196
8264 140 185 196
8265 131 191 196
8266 123 196 196
8267 118 196 196
8268 114 196 196
8269 112 196 196
8270 111 196 196
8271 110 196 196
8272 110 196 196
8273 109 196 196
8274 109 196 196
8275 110 196 196
8276 110 196 196
8277 111 196 196
8278 113 196 196
8279 116 196 196
8280 121 196 196
8281 129 196 196
8282 138 196 196
8283 150 196 196
8284 164 196 196
8285 178 196 195
8286 192 196 190
8287 196 196 183
8288 196 196 174
8289 196 196 163
8290 196 196 151
8291 196 196 136
8292 196 196 120
8293 195 196 104
8294 195 196 088
8295 195 196 073
8296 195 196 059
8297 182 196 046
8298 167 196 036
8299 152 196 027
8300 139 196 020
8301 129 196 014
8302 122 196 010
8303 116 196 007
8304 114 196 005
8305 113 196 004
8306 112 196 003
8307 112 194 002
8308 112 189 001
8309 112 182 001
8310 112 175 000
8311 113 166 000
8312 115 157 000
8313 118 147 000
8314 122 136 000
8315 128 126 000
8316 135 114 000
8317 144 103 000
8318 154 092 000
8319 165 080 000
8320 177 067 000
8321 188 054 000
8322 195 042 000
8323 195 032 000
8324 195 023 000
8325 195 016 000
8326 195 010 000
8327 195 006 000
8328 195 004 000
8329 195 002 000
8330 195 001 000
8331 195 000 000
8332 190 000 000
8333 171 000 001
8334 147 000 003
8335 118 000 007
8336 090 000 012
8337 064 000 019
8338 043 000 028
8339 027 000 038
8340 015 000 050
8341 009 000 063
8342 005 000 077
8343 004 000 091
8344 003 000 105
8345 003 000 119
8346 004 000 132
8347 007 000 145
8348 013 000 157
8349 022 000 167
8350 034 000 176
8351 047 000 183
8352 062 000 189
8353 075 000 193
8354 086 000 195
8355 097 000 195
8356 104 000 195
8357 109 000 195
8358 113 000 195
8359 115 000 195
8360 116 000 195
8361 116 000 195
8362 115 000 195
8363 114 000 195
8364 111 000 195
8365 107 000 195
8366 102 000 195
8367 096 000 195
8368 089 000 195
8369 080 000 195
8370 070 000 195
8371 059 000 195
8372 047 000 195
8373 035 000 195
8374 025 000 195
8375 016 000 195
8376 010 000 195
8377 005 000 195
8378 003 000 195
8379 002 000 195
8380 001 000 195
8381 001 000 195
8382 001 000 195
8383 002 000 195
8384 006 000 195
8385 013 000 195
8386 025 000 195
8387 041 000 195
8388 058 000 195
8389 076 000 195
8390 091 000 195
8391 102 000 195
8392 109 000 195
8393 114 000 195
8394 115 000 195
8395 115 000 195
8396 113 000 195
8397 108 000 195
8398 102 000 195
8399 092 000 195
8400 080 000 195
8401 066 000 195
8402 052 000 195
8403 038 000 195
8404 026 000 195
8405 017 000 195
8406 011 000 195
8407 006 000 195
8408 003 000 195
8409 002 000 195
8410 002 000 195
8411 001 000 195
8412 001 000 195
8413 001 000 195
8414 002 000 195
8415 003 000 195
8416 006 001 195
8417 011 002 195
8418 017 003 195
8419 024 004 195
8420 032 005 195
8421 042 008 195
8422 051 010 195
8423 062 014 195
8424 072 019 195
8425 082 024 195
8426 091 031 195
8427 098 040 195
8428 105 050 195
8429 110 062 195
8430 114 076 195
8431 116 091 195
8432 118 108 195
8433 117 126 195
8434 116 144 196
8435 112 159 196
8436 106 172 196
8437 098 183 196
8438 087 192 196
8439 073 196 195
8440 059 196 190
8441 044 196 183
8442 031 195 176
8443 022 195 166
8444 015 195 155
8445 011 195 144
8446 010 195 131
8447 012 195 119
8448 016 195 106
8449 021 196 093
8450 028 195 081
8451 036 196 070
8452 046 196 060
8453 056 196 051
8454 069 195 043
8455 083 196 035
8456 098 196 028
8457 113 196 022
8458 128 196 017
8459 144 196 013
8460 160 196 010
8461 175 196 007
8462 187 196 005
8463 195 196 004
8464 195 196 003
8465 195 196 002
8466 195 196 001
8467 195 196 001
